scenario_id,env_id,prior_env_id,filter_env_id,switch_env_id,switch_at,actions,actions_used,tau_s,epsilon,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_first_100,violations_last_100,violations_after_switch,after_switch_k,violations_first_after_switch_k,safe_set_empty_rate,safe_set_size_mean,filter_margin,filter_prior_weight,filter_reset_on_switch,distinct_actions_pulled,regret_vs_oracle,pull_100,pull_500,pull_1000,pull_2000
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,95,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,96,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.6869422654836,0.124,9.0,16.0,,50,,,,,,,2,-423784.53159362706,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.7587960802948,0.557,59.0,52.0,,50,,,,,,,3,-443712.67777881585,0,1,5,994
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.139356893514,0.124,9.0,16.0,,50,,,,,,,1,-424332.11696559656,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,96,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,97,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.9584583147257,0.112,10.0,17.0,,50,,,,,,,2,-422843.5563335698,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1076.9029713321206,0.544,63.0,49.0,,50,,,,,,,3,-441899.04331617476,0,1,13,986
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.5704538166185,0.112,10.0,17.0,,50,,,,,,,1,-423231.56083167694,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,97,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,98,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.2203696263953,0.118,14.0,15.0,,50,,,,,,,2,-423662.41454884293,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.3971068544508,0.571,61.0,48.0,,50,,,,,,,3,-443485.6773207872,0,1,8,991
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1096.7933703159235,0.118,14.0,15.0,,50,,,,,,,1,-424089.4138593145,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,98,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.8827841752382,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
