prog_id,ms,mV,uA,p_mW
TXSD_DELTAE_V3_OFF_20260114,15801,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,15811,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,15821,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,15831,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,15841,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,15851,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,15861,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,15871,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,15881,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,15891,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,15901,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,15911,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,15921,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,15931,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,15941,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,15951,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,15961,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,15971,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,15981,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,15991,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,16001,3152,51400,162.0
TXSD_DELTAE_V3_OFF_20260114,16011,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16021,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,16031,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,16041,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16051,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16061,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,16071,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16081,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,16091,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,16101,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16111,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16121,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,16131,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16141,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,16151,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16161,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,16171,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,16181,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16191,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,16201,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16211,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16221,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16231,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16241,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,16251,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16261,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,16271,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16281,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,16291,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,16301,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16311,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,16321,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,16331,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16341,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16351,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16361,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16371,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16381,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16391,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,16401,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,16411,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,16421,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,16431,3152,51400,162.0
TXSD_DELTAE_V3_OFF_20260114,16441,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16451,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,16461,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16471,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16481,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16491,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,16501,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,16511,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,16521,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16531,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16541,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16551,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,16561,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,16571,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,16581,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,16591,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,16601,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,16611,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16621,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16631,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16641,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16651,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16661,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,16671,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,16681,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16691,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16701,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16711,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,16721,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16731,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16741,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16751,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,16761,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16771,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16781,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,16791,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16801,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16811,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,16821,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,16831,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16841,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,16851,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16861,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,16871,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,16881,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,16891,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,16901,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,16911,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16921,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,16931,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,16941,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,16951,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,16961,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,16971,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,16981,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,16991,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17001,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,17011,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,17021,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,17031,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,17041,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,17051,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17061,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,17071,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17081,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,17091,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17101,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,17111,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17121,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,17131,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17141,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,17151,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,17161,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,17171,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,17181,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17191,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17201,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,17211,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,17221,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,17231,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17241,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17251,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,17261,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17271,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17281,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17291,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,17301,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,17311,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,17321,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,17331,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17341,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17351,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17361,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17371,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,17381,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,17391,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,17401,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17411,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17421,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17431,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17441,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,17451,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,17461,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,17471,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,17481,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,17491,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17501,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17511,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,17521,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,17531,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,17541,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17551,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17561,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17571,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,17581,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,17591,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,17601,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,17611,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17621,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17631,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,17641,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17651,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,17661,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,17671,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17681,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17691,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,17701,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,17711,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17721,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,17731,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,17741,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,17751,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,17761,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17771,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17781,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,17791,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17801,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17811,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,17821,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17831,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,17841,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17851,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,17861,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,17871,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,17881,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,17891,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,17901,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,17911,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,17921,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17931,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,17941,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,17951,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17961,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,17971,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,17981,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,17991,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18001,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18011,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,18021,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18031,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18041,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18051,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18061,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,18071,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18081,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18091,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18101,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,18111,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,18121,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,18131,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18141,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18151,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18161,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18171,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,18181,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18191,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18201,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18211,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18221,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,18231,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,18241,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18251,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,18261,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18271,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18281,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,18291,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18301,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,18311,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,18321,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,18331,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18341,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18351,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18361,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18371,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18381,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18391,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18401,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,18411,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18421,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18431,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18441,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,18451,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18461,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,18471,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18481,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18491,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18501,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,18511,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18521,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,18531,3156,52300,165.1
TXSD_DELTAE_V3_OFF_20260114,18541,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18551,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,18561,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,18571,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18581,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18591,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18601,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,18611,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,18621,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18631,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18641,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18651,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18661,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18671,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18681,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,18691,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18701,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,18711,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,18721,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18731,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,18741,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18751,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,18761,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18771,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18781,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,18791,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18801,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,18811,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,18821,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18831,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18841,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,18851,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,18861,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,18871,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,18881,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,18891,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,18901,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,18911,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18921,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18931,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,18941,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,18951,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,18961,3156,52300,165.1
TXSD_DELTAE_V3_OFF_20260114,18971,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,18981,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,18991,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,19001,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,19011,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19021,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,19031,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,19041,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,19051,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,19061,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,19071,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19081,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19091,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,19101,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,19111,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,19121,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,19131,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19141,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,19151,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,19161,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,19171,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,19181,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,19191,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,19201,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19211,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19221,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,19231,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,19241,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,19251,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,19261,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,19271,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19281,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19291,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19301,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,19311,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,19321,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,19331,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,19341,3152,51300,161.7
TXSD_DELTAE_V3_OFF_20260114,19351,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,19361,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,19371,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,19381,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,19391,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,19401,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,19411,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,19421,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,19431,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19441,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19451,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,19461,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,19471,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19481,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19491,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,19501,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,19511,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,19521,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,19531,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,19541,3160,52300,165.3
TXSD_DELTAE_V3_OFF_20260114,19551,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19561,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,19571,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19581,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,19591,3152,51400,162.0
TXSD_DELTAE_V3_OFF_20260114,19601,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,19611,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,19621,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19631,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19641,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,19651,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,19661,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,19671,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,19681,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,19691,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,19701,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,19711,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,19721,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,19731,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,19741,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,19751,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,19761,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,19771,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,19781,3156,52100,164.4
