prog_id,ms,mV,uA,p_mW
TXSD_DELTAE_V3_OFF_20260114,14970,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,14980,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,14990,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15000,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15010,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,15020,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,15030,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15040,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,15050,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15060,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15070,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15080,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15090,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15100,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,15110,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,15120,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15130,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15140,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15150,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,15160,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,15170,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15180,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15190,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15200,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15210,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15220,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,15230,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,15240,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15250,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15260,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15270,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,15280,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15290,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,15300,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,15310,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15320,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,15330,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15340,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,15350,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15360,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15370,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,15380,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15390,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15400,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,15410,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15420,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15430,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,15440,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,15450,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,15460,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15470,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,15480,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15490,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15500,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,15510,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,15520,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15530,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,15540,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,15550,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,15560,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15570,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,15580,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,15590,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,15600,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15610,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15620,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15630,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15640,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,15650,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15660,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,15670,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,15680,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,15690,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15700,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,15710,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,15720,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,15730,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,15740,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15750,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,15760,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,15770,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15780,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15790,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15800,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,15810,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15820,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,15830,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15840,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15850,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,15860,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,15870,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,15880,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,15890,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,15900,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,15910,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15920,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,15930,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,15940,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,15950,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,15960,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,15970,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,15980,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,15990,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16000,3144,51700,162.5
TXSD_DELTAE_V3_OFF_20260114,16010,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,16020,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16030,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,16040,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,16050,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16060,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16070,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,16080,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,16090,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16100,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16110,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,16120,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16130,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,16140,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,16150,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,16160,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,16170,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16180,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,16190,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,16200,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16210,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,16220,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,16230,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16240,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,16250,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,16260,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,16270,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16280,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,16290,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,16300,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16310,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,16320,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,16330,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16340,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,16350,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16360,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16370,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16380,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,16390,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16400,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16410,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,16420,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16430,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,16440,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,16450,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16460,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,16470,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16480,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,16490,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,16500,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,16510,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,16520,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16530,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16540,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,16550,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16560,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,16570,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,16580,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,16590,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,16600,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,16610,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16620,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,16630,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16640,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,16650,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,16660,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,16670,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16680,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,16690,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,16700,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16710,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,16720,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,16730,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16740,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,16750,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16760,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16770,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,16780,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16790,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,16800,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16810,3152,52000,163.9
TXSD_DELTAE_V3_OFF_20260114,16820,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16830,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16840,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,16850,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,16860,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,16870,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,16880,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16890,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,16900,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,16910,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,16920,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16930,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,16940,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,16950,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,16960,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,16970,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,16980,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,16990,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,17000,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17010,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17020,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,17030,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17040,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,17050,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17060,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17070,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,17080,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,17090,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17100,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,17110,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17120,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,17130,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17140,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17150,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,17160,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17170,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,17180,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17190,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17200,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,17210,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,17220,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17230,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17240,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17250,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17260,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17270,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,17280,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17290,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17300,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,17310,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17320,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17330,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17340,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,17350,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,17360,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17370,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17380,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,17390,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17400,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,17410,3152,52000,163.9
TXSD_DELTAE_V3_OFF_20260114,17420,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17430,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,17440,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17450,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,17460,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17470,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,17480,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17490,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,17500,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17510,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17520,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17530,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,17540,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17550,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,17560,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17570,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,17580,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,17590,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17600,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17610,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17620,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17630,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17640,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,17650,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17660,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17670,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17680,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,17690,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17700,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,17710,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17720,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17730,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,17740,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17750,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17760,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17770,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,17780,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,17790,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,17800,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17810,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,17820,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17830,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,17840,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17850,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,17860,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,17870,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,17880,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,17890,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,17900,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,17910,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17920,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17930,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,17940,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,17950,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,17960,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,17970,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,17980,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,17990,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,18000,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,18010,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,18020,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18030,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18040,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18050,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18060,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18070,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,18080,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,18090,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18100,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18110,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18120,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18130,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,18140,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,18150,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18160,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18170,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18180,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,18190,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18200,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,18210,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,18220,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,18230,3152,52000,163.9
TXSD_DELTAE_V3_OFF_20260114,18240,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18250,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18260,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,18270,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,18280,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,18290,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,18300,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18310,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18320,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,18330,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,18340,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,18350,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,18360,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,18370,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18380,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18390,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,18400,3152,52000,163.9
TXSD_DELTAE_V3_OFF_20260114,18410,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,18420,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,18430,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,18440,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18450,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18460,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,18470,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18480,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,18490,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18500,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,18510,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,18520,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18530,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18540,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18550,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,18560,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,18570,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,18580,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18590,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18600,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,18610,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18620,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18630,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18640,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,18650,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18660,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18670,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18680,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18690,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,18700,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,18710,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,18720,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,18730,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18740,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18750,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18760,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18770,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,18780,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18790,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18800,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,18810,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18820,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,18830,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18840,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,18850,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,18860,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,18870,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,18880,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,18890,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18900,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,18910,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18920,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,18930,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,18940,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,18950,3148,51200,161.2
