prog_id,ms,mV,uA,p_mW
# meta, firmware=TXSD_DeltaE_V3_OFF, program_id=TXSD_DELTAE_V3_OFF_20260114, trial_index=auto, adv_interval_ms=0
TXSD_DELTAE_V3_OFF_20260114,33511,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,33521,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,33531,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,33541,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,33551,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33561,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,33571,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,33581,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33591,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,33601,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,33611,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,33621,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33631,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33641,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,33651,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,33661,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,33671,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,33681,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,33691,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,33701,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33711,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,33721,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,33731,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33741,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,33751,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,33761,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33771,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,33781,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33791,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,33801,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,33811,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,33821,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,33831,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,33841,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,33851,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,33861,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33871,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,33881,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33891,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,33901,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,33911,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33921,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,33931,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,33941,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,33951,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,33961,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,33971,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,33981,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,33991,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34001,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34011,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34021,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34031,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34041,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34051,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34061,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,34079,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34081,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34091,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,34101,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,34111,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34121,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,34131,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34141,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34151,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34161,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34171,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,34181,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34191,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34201,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34211,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34221,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,34231,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,34241,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,34251,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,34261,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34271,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,34281,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34291,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34301,3152,50900,160.4
TXSD_DELTAE_V3_OFF_20260114,34311,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34321,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34331,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34341,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34351,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,34361,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34371,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,34381,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,34391,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34401,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,34411,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34421,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,34431,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34441,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34451,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34461,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34471,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,34481,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34491,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34501,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34511,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34521,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,34531,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,34541,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34551,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,34561,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34571,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34581,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34591,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,34601,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,34611,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34621,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,34631,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,34641,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34651,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,34661,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,34671,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,34681,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,34691,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34701,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,34711,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34721,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34731,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,34741,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,34751,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,34761,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34771,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34781,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,34791,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,34801,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,34811,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,34821,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34831,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,34841,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34851,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34861,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34871,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,34881,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,34891,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,34901,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,34911,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,34921,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,34931,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,34941,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34951,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,34961,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,34971,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,34981,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,34991,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35001,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35011,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,35021,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35031,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,35041,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35051,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35061,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35071,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35081,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,35091,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,35101,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,35111,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,35121,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35131,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35141,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,35151,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35161,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,35171,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,35181,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,35191,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35201,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35211,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35221,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35231,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,35241,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,35251,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35261,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35271,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35281,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,35291,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,35301,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35311,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,35321,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,35331,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35341,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35351,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35361,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35371,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35381,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,35391,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,35401,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35411,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35421,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35431,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35441,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,35451,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35461,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,35471,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35481,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35491,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35501,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35511,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,35521,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,35531,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,35541,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,35551,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35561,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35571,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35581,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35591,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,35601,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35611,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35621,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35631,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35641,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35651,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35661,3160,51600,163.1
TXSD_DELTAE_V3_OFF_20260114,35671,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,35681,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35691,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35701,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35711,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35721,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,35731,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35741,3156,50900,160.6
TXSD_DELTAE_V3_OFF_20260114,35751,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,35761,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35771,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35781,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35791,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,35801,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35811,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,35821,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,35831,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,35841,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,35851,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35861,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35871,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,35881,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35891,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,35901,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,35911,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,35921,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,35931,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35941,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,35951,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,35961,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,35971,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,35981,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,35991,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,36001,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,36011,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36021,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,36031,3156,52200,164.7
TXSD_DELTAE_V3_OFF_20260114,36041,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,36051,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36061,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36071,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,36081,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36091,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36101,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36111,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36121,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36131,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36141,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36151,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,36161,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36171,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,36181,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36191,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36201,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36211,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36221,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,36231,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36241,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,36251,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,36261,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36271,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,36281,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36291,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,36301,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,36311,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36321,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,36331,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36341,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36351,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36361,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36371,3160,51800,163.7
TXSD_DELTAE_V3_OFF_20260114,36381,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,36391,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,36401,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,36411,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36421,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36431,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36441,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36451,3152,51000,160.8
TXSD_DELTAE_V3_OFF_20260114,36461,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36471,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,36481,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36491,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36501,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,36511,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36521,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36531,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36541,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36551,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36561,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36571,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,36581,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36591,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36601,3152,50900,160.4
TXSD_DELTAE_V3_OFF_20260114,36611,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36621,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36631,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36641,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36651,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36661,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,36671,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,36681,3156,51800,163.5
TXSD_DELTAE_V3_OFF_20260114,36691,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36701,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36711,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36721,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36731,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36741,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36751,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,36761,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36771,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36781,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36791,3152,51200,161.4
TXSD_DELTAE_V3_OFF_20260114,36801,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,36811,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36821,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,36831,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36841,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,36851,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36861,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36871,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,36881,3152,50900,160.4
TXSD_DELTAE_V3_OFF_20260114,36891,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,36901,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,36911,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,36921,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,36931,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36941,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36951,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,36961,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,36971,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,36981,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,36991,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37001,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,37011,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,37021,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,37031,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,37041,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,37051,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,37061,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,37071,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37081,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,37091,3156,51400,162.2
TXSD_DELTAE_V3_OFF_20260114,37101,3156,51500,162.5
TXSD_DELTAE_V3_OFF_20260114,37111,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,37121,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,37131,3156,52000,164.1
TXSD_DELTAE_V3_OFF_20260114,37141,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37151,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,37161,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,37171,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,37181,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37191,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,37201,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,37211,3160,51900,164.0
TXSD_DELTAE_V3_OFF_20260114,37221,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,37231,3160,51700,163.4
TXSD_DELTAE_V3_OFF_20260114,37241,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,37251,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,37261,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,37271,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,37281,3160,52000,164.3
TXSD_DELTAE_V3_OFF_20260114,37291,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37301,3156,52100,164.4
TXSD_DELTAE_V3_OFF_20260114,37311,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,37321,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,37331,3152,51100,161.1
TXSD_DELTAE_V3_OFF_20260114,37341,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,37351,3156,51200,161.6
TXSD_DELTAE_V3_OFF_20260114,37361,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,37371,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,37381,3156,51600,162.8
TXSD_DELTAE_V3_OFF_20260114,37391,3156,51700,163.2
TXSD_DELTAE_V3_OFF_20260114,37401,3156,51300,161.9
TXSD_DELTAE_V3_OFF_20260114,37411,3156,51900,163.8
TXSD_DELTAE_V3_OFF_20260114,37421,3156,51100,161.3
TXSD_DELTAE_V3_OFF_20260114,37431,3160,52100,164.6
TXSD_DELTAE_V3_OFF_20260114,37441,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,37451,3160,52200,165.0
TXSD_DELTAE_V3_OFF_20260114,37461,3156,51000,161.0
TXSD_DELTAE_V3_OFF_20260114,37471,3160,52200,165.0
