scenario_id,env_id,prior_env_id,actions,tau_s,epsilon,rep,method,avg_energy_uJ_event,violation_rate,violations_first_100,regret_vs_oracle
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,safe_ucb_warm,12748.243809723883,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,ucb,12775.776925491658,0.001,1.0,27533.115767776966
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,fixed_ccs,18065.318127691808,0.106,10.0,5317074.317967927
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,oracle,12748.243809723883,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,safe_ucb_warm,12569.23137802426,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,ucb,12597.0721219797,0.001,1.0,27840.74395544082
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,fixed_ccs,17859.37343482572,0.108,6.0,5290142.056801463
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,oracle,12569.23137802426,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,safe_ucb_warm,12604.372190685359,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,ucb,12632.115917583938,0.0,0.0,27743.726898578927
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,fixed_ccs,17899.801151503514,0.127,11.0,5295428.960818155
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,oracle,12604.372190685359,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,safe_ucb_warm,12655.007877538224,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,ucb,12682.313553833385,0.001,1.0,27305.676295159385
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,fixed_ccs,17958.054932416795,0.127,15.0,5303047.054878572
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,oracle,12655.007877538224,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,safe_ucb_warm,12673.880470629032,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,ucb,12701.358115821235,0.001,1.0,27477.64519220218
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,fixed_ccs,17979.766890356063,0.114,13.0,5305886.419727031
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,oracle,12673.880470629032,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,safe_ucb_warm,12623.04416520526,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,ucb,12650.119467582692,0.001,1.0,27075.302377432585
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,fixed_ccs,17921.282307986294,0.121,13.0,5298238.142781034
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,oracle,12623.04416520526,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,safe_ucb_warm,12525.776148106035,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,ucb,12553.718208022196,0.0,0.0,27942.059916161
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,fixed_ccs,17809.38040420787,0.118,10.0,5283604.2561018355
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,oracle,12525.776148106035,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,safe_ucb_warm,12653.977910348623,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,ucb,12681.030299467084,0.0,0.0,27052.389118459076
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,fixed_ccs,17956.870007579386,0.13,12.0,5302892.097230762
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,oracle,12653.977910348623,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,safe_ucb_warm,12559.854221065172,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,ucb,12587.159862700288,0.001,1.0,27305.641635114327
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,fixed_ccs,17848.585492940565,0.108,8.0,5288731.271875391
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,oracle,12559.854221065172,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,safe_ucb_warm,12474.679465170308,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,ucb,12502.136759436873,0.002,2.0,27457.294266566634
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,fixed_ccs,17750.596270761056,0.118,10.0,5275916.805590751
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,oracle,12474.679465170308,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,safe_ucb_warm,12482.796845796644,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,ucb,12509.597291102997,0.001,1.0,26800.44530635327
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,fixed_ccs,17759.93490408438,0.118,15.0,5277138.058287738
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,oracle,12482.796845796644,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,safe_ucb_warm,12707.632269328185,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,ucb,12734.846966053316,0.001,1.0,27214.69672513008
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,fixed_ccs,18018.596617156447,0.125,14.0,5310964.34782826
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,oracle,12707.632269328185,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,safe_ucb_warm,12476.777126878424,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,ucb,12504.209963977662,0.002,2.0,27432.83709923923
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,fixed_ccs,17753.009523807847,0.128,12.0,5276232.396929422
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,oracle,12476.777126878424,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,safe_ucb_warm,12510.963672560069,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,ucb,12538.13575977312,0.0,0.0,27172.087213052437
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,fixed_ccs,17792.33940488768,0.11,9.0,5281375.732327612
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,oracle,12510.963672560069,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,safe_ucb_warm,12571.887843811335,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,ucb,12599.112356956144,0.002,2.0,27224.513144809753
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,fixed_ccs,17862.429563528283,0.111,11.0,5290541.719716949
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,oracle,12571.887843811335,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,safe_ucb_warm,12609.480351396396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,ucb,12637.589356351611,0.0,0.0,28109.004955213517
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,fixed_ccs,17905.677830451237,0.11,13.0,5296197.479054842
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,oracle,12609.480351396396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,safe_ucb_warm,12648.222959851548,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,ucb,12675.782764631545,0.0,0.0,27559.804779997095
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,fixed_ccs,17950.24922989743,0.115,10.0,5302026.27004588
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,oracle,12648.222959851548,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,safe_ucb_warm,12589.930030078836,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,ucb,12617.782126770997,0.0,0.0,27852.096692161635
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,fixed_ccs,17883.18618067615,0.102,6.0,5293256.150597315
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,oracle,12589.930030078836,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,safe_ucb_warm,12648.437738163278,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,ucb,12675.579244462091,0.001,1.0,27141.506298812106
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,fixed_ccs,17950.496321415223,0.111,8.0,5302058.583251944
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,oracle,12648.437738163278,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,safe_ucb_warm,12696.304114696255,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,ucb,12723.710675238905,0.001,1.0,27406.560542648658
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,fixed_ccs,18005.56415173346,0.113,16.0,5309260.037037203
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,oracle,12696.304114696255,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,safe_ucb_warm,12565.383345333606,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,ucb,12593.080360348877,0.002,2.0,27697.01501527056
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,fixed_ccs,17854.94646903854,0.122,12.0,5289563.123704933
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,oracle,12565.383345333606,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,safe_ucb_warm,12771.209834369976,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,ucb,12798.48989793938,0.001,1.0,27280.063569404185
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,fixed_ccs,18091.739370323918,0.112,6.0,5320529.535953943
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,oracle,12771.209834369976,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,safe_ucb_warm,12561.337261183697,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,ucb,12588.743884357636,0.0,0.0,27406.623173940927
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,fixed_ccs,17850.291655126188,0.112,12.0,5288954.393942492
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,oracle,12561.337261183697,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,safe_ucb_warm,12593.051465167251,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,ucb,12620.85956096534,0.001,1.0,27808.0957980901
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,fixed_ccs,17886.777232897883,0.103,6.0,5293725.767730631
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,oracle,12593.051465167251,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,safe_ucb_warm,12728.349863421463,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,ucb,12760.239219890322,0.0,0.0,31889.35646886006
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,fixed_ccs,18042.43115485842,0.097,10.0,5314081.291436955
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,oracle,12728.349863421463,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,safe_ucb_warm,12640.004736408286,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,ucb,12667.127054834898,0.0,0.0,27122.318426612765
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,fixed_ccs,17940.79458204501,0.113,9.0,5300789.845636725
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,oracle,12640.004736408286,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,safe_ucb_warm,12695.679642761728,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,ucb,12722.647737729736,0.001,1.0,26968.094968007877
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,fixed_ccs,18004.845728551678,0.107,15.0,5309166.085789951
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,oracle,12695.679642761728,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,safe_ucb_warm,12726.937006474505,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,ucb,12754.314495809853,0.0,0.0,27377.489335346967
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,fixed_ccs,18040.80573484013,0.113,14.0,5313868.728365626
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,oracle,12726.937006474505,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,safe_ucb_warm,12606.116312739641,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,ucb,12633.96962503378,0.0,0.0,27853.312294140458
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,fixed_ccs,17901.807675169915,0.102,10.0,5295691.3624302745
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,oracle,12606.116312739641,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,safe_ucb_warm,12590.315889992162,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,ucb,12617.603920006175,0.001,1.0,27288.03001401201
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,fixed_ccs,17883.63009287026,0.095,13.0,5293314.202878095
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,oracle,12590.315889992162,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,63,safe_ucb_warm,12697.123881326723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,63,ucb,12724.850190726664,0.0,0.0,27726.309399941936
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,63,fixed_ccs,18006.50725152454,0.123,18.0,5309383.37019782
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,63,oracle,12697.123881326723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,64,safe_ucb_warm,12680.089764855862,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,64,ucb,12707.713632422254,0.001,1.0,27623.867566391826
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,64,fixed_ccs,17986.910367377815,0.126,13.0,5306820.602521952
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,64,oracle,12680.089764855862,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,65,safe_ucb_warm,12790.11433519891,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,65,ucb,12817.148683577323,0.001,1.0,27034.348378412426
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,65,fixed_ccs,18113.488036492152,0.112,14.0,5323373.701293239
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,65,oracle,12790.11433519891,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,66,safe_ucb_warm,12665.571212829534,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,66,ucb,12693.275996334985,0.0,0.0,27704.783505450934
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,66,fixed_ccs,17970.207512109468,0.112,11.0,5304636.299279932
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,66,oracle,12665.571212829534,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,67,safe_ucb_warm,12620.497184295667,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,67,ucb,12652.771756732898,0.002,2.0,32274.572437230498
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,67,fixed_ccs,17918.352136063688,0.117,13.0,5297854.95176802
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,67,oracle,12620.497184295667,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,68,safe_ucb_warm,12623.588766045723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,68,ucb,12650.937543546663,0.0,0.0,27348.777500940487
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,68,fixed_ccs,17921.90884353895,0.118,11.0,5298320.077493228
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,68,oracle,12623.588766045723,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,69,safe_ucb_warm,12538.038223497108,0.0,0.0,0.0
