scenario_id,env_id,switch_env_id,switch_at,tau_s,epsilon,after_switch_k,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_after_switch,violations_first_after_switch_k,filter_margin,filter_prior_weight,filter_reset_on_switch,pull_100,pull_500
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,76,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2271.3604082399165,0.07,26.0,4.0,0.01,0.0,1,418,582
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,76,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3346.1255796728965,0.048,17.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,76,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3346.1255796728965,0.048,17.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.7297950146697,0.097,54.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.7297950146697,0.097,54.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.554264417421,0.097,54.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3390.145987043818,0.045,12.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.7297950146697,0.097,54.0,6.0,0.0,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.7297950146697,0.097,54.0,6.0,0.005,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.7297950146697,0.097,54.0,6.0,0.01,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3391.060298678716,0.045,12.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,77,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3391.060298678716,0.045,12.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.4938544345941,0.094,52.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.4938544345941,0.094,52.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1506.7695739048063,0.095,52.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3320.069442820565,0.04,13.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2387.6746523777724,0.082,52.0,5.0,0.0,0.0,1,470,530
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2387.6746523777724,0.082,52.0,5.0,0.005,0.0,1,470,530
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2673.9942207510685,0.071,42.0,5.0,0.01,0.0,1,626,374
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3321.9358671836226,0.04,13.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,78,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3321.9358671836226,0.04,13.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.8966596917924,0.086,43.0,1.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.8966596917924,0.086,43.0,1.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8930487277194,0.086,43.0,1.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3385.9641910824325,0.04,6.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.8966596917924,0.086,43.0,1.0,0.0,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.8966596917924,0.086,43.0,1.0,0.005,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.8966596917924,0.086,43.0,1.0,0.01,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3387.4852290592135,0.04,6.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,79,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3387.4852290592135,0.04,6.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.5766779232156,0.097,54.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.5766779232156,0.097,54.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1516.985299278211,0.097,54.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3375.3343245561123,0.042,13.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3362.947944862095,0.044,15.0,2.0,0.0,0.0,1,992,8
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3362.947944862095,0.044,15.0,2.0,0.005,0.0,1,992,8
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3362.947944862095,0.044,15.0,2.0,0.01,0.0,1,992,8
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3377.170384440785,0.042,13.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,80,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3377.170384440785,0.042,13.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.4520190497997,0.11,63.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.4520190497997,0.11,63.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.7739343790047,0.11,63.0,9.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3337.018963188242,0.051,14.0,4.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2414.1697857600807,0.062,15.0,5.0,0.0,0.0,1,495,505
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2414.1697857600807,0.062,15.0,5.0,0.005,0.0,1,495,505
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2414.1697857600807,0.062,15.0,5.0,0.01,0.0,1,495,505
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3338.1798826003674,0.051,14.0,4.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,81,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3338.1798826003674,0.051,14.0,4.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1513.8633829262644,0.108,63.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1513.8633829262644,0.108,63.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.595012626466,0.108,63.0,3.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3346.2752120778323,0.048,17.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2028.8047627914207,0.085,40.0,3.0,0.0,0.0,1,277,723
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2042.8640528788073,0.084,39.0,3.0,0.005,0.0,1,284,716
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2661.4008556166455,0.076,39.0,3.0,0.01,0.0,1,625,375
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3348.0261122325774,0.048,17.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,82,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3348.0261122325774,0.048,17.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1525.6814239100995,0.11,60.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1525.6814239100995,0.11,60.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.7941273773527,0.11,60.0,3.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3396.278082111036,0.048,13.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2445.481051401466,0.095,60.0,3.0,0.0,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2488.6873798461716,0.091,56.0,3.0,0.005,0.0,1,523,477
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2525.361553986301,0.087,52.0,3.0,0.01,0.0,1,542,458
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3397.764005909838,0.047,13.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,83,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3397.764005909838,0.047,13.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.2704157460598,0.091,58.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.2704157460598,0.091,58.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1510.2387964218315,0.091,58.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3339.2012635011447,0.034,12.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2418.1476344227754,0.046,13.0,1.0,0.0,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2418.1476344227754,0.046,13.0,1.0,0.005,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2418.1476344227754,0.046,13.0,1.0,0.01,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3340.6933047596594,0.034,12.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,84,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3340.6933047596594,0.034,12.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1507.3897939631606,0.105,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1507.3897939631606,0.105,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1505.452925857329,0.105,64.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3313.3096952056426,0.036,15.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2206.810888855938,0.071,30.0,5.0,0.0,0.0,1,387,613
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2247.640909629062,0.069,28.0,5.0,0.005,0.0,1,408,592
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2251.2959300035573,0.068,27.0,5.0,0.01,0.0,1,411,589
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3314.8169973391623,0.036,15.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,85,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3314.8169973391623,0.036,15.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.8387046735177,0.1,55.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.8387046735177,0.1,55.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1516.185349421858,0.1,55.0,9.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3371.290793308874,0.046,15.0,2.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3356.0804533365263,0.047,16.0,3.0,0.0,0.0,1,989,11
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3356.0804533365263,0.047,16.0,3.0,0.005,0.0,1,989,11
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3356.0804533365263,0.047,16.0,3.0,0.01,0.0,1,989,11
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3372.845205118652,0.046,15.0,2.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,86,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3372.845205118652,0.046,15.0,2.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.0407113541921,0.082,43.0,5.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.0407113541921,0.082,43.0,5.0,,,,2,998
