kind,src_path,dst_path,sha256,rows,bytes
TXSD,D:\logs\pwr_00925831_f7ac9ecb_sweep.csv,TXSD/pwr_00925831_f7ac9ecb_sweep.csv,ca98e123c98006ff70ccd2585ca2415d14fe0079900ed0d072e48a67a4119778,5954,326681
TXSD,D:\logs\pwr_00990832_cfc77aeb_sweep.csv,TXSD/pwr_00990832_cfc77aeb_sweep.csv,a3dd2099e3a83ed6742aca9595920031b935d4b58b37cd9cc6b284439d43fc11,5953,326626
TXSD,D:\logs\pwr_01055834_ca977529_sweep.csv,TXSD/pwr_01055834_ca977529_sweep.csv,95f0abae30f5ae256041dc3864b9c46921559dedc01c2199c2b9a0b4244edc1b,5954,326681
TXSD,D:\logs\pwr_01120835_09582591_sweep.csv,TXSD/pwr_01120835_09582591_sweep.csv,7b816a532450c0c78942f59e8dbcc0a4b4b1568d740ffa998190e34f56a2ad08,5954,326682
TXSD,D:\logs\pwr_01185836_5ffd4460_sweep.csv,TXSD/pwr_01185836_5ffd4460_sweep.csv,8bc68565104253a3b8c140b545fbe64abaf7314c21dc4dc76737ad0ee0065425,5953,326626
TXSD,D:\logs\pwr_01250837_f13529a4_sweep.csv,TXSD/pwr_01250837_f13529a4_sweep.csv,162bc4a56cfd80b6c3ad61255676aa3ae63f0fd6347539fa635a53ac5e4a54c7,5952,326571
TXSD,D:\logs\pwr_01316338_343114ef_sweep.csv,TXSD/pwr_01316338_343114ef_sweep.csv,31be06a26c1430813fc96e22bdba24dd16e0c56542e628e49b230ef97b49d1d1,5951,326517
TXSD,D:\logs\pwr_01381339_e4d8ad9e_sweep.csv,TXSD/pwr_01381339_e4d8ad9e_sweep.csv,85fd4f07d0ef1235fbb14cb35cf115cbef87ec00ff297404ee65a597b34f322c,5951,326517
TXSD,D:\logs\pwr_01446340_945e4980_sweep.csv,TXSD/pwr_01446340_945e4980_sweep.csv,4f9e23871b3073b9f5a01cf76f39f8fafdd3b108b5671636f443c1413e578d3a,5951,326517
TXSD,D:\logs\pwr_01511342_99da65b0_sweep.csv,TXSD/pwr_01511342_99da65b0_sweep.csv,def9e4483dbdde71d581b70cd10a47d24d5728b8c3a8d05779a745971c49c149,5950,326462
TXSD,D:\logs\pwr_01576343_a3084552_sweep.csv,TXSD/pwr_01576343_a3084552_sweep.csv,7e482d4acb7d96a3f8ef45e4fdba20a05f046b83623b6986d1aebf4cf7e23fa7,5950,326462
TXSD,D:\logs\pwr_01641344_615d50d8_sweep.csv,TXSD/pwr_01641344_615d50d8_sweep.csv,5b9935370ca9742c6a08c87602fdf67160c8b10427a8e0123becfbe694f71781,5950,326462
TXSD,D:\logs\pwr_01706345_53e7df59_sweep.csv,TXSD/pwr_01706345_53e7df59_sweep.csv,bece055971ba8f10860cd921747b9027d89f2bbee7935cfa5361aee120cbfa48,5950,326463
TXSD,D:\logs\pwr_01771346_db911e22_sweep.csv,TXSD/pwr_01771346_db911e22_sweep.csv,c9a5bb339c44206b590218acb18f7cf4e1238761218e55891c4ab4f50784dee5,5949,326407
TXSD,D:\logs\pwr_01836347_72d14553_sweep.csv,TXSD/pwr_01836347_72d14553_sweep.csv,fbc29739ed2cb9154338e7a6eadf1338bf9875dcc96389d47009fe5045941585,5949,326407
TXSD,D:\logs\pwr_01901348_389cd53f_sweep.csv,TXSD/pwr_01901348_389cd53f_sweep.csv,51469d621706e849b830b5d9a7d4c2c3ec4aa725091341df03ebb39c9eb991ad,5949,326407
TXSD,D:\logs\pwr_01966850_c007ba92_sweep.csv,TXSD/pwr_01966850_c007ba92_sweep.csv,d502462ec0613d2da43aaab69573c654e6870a378fb113879a13c76f0832250e,5949,326406
TXSD,D:\logs\pwr_02031851_8b959c4d_sweep.csv,TXSD/pwr_02031851_8b959c4d_sweep.csv,a0a980c18b5191243720968333ef49841e4de57411ed223d11b521c36999f2ce,5952,326571
TXSD,D:\logs\pwr_02096852_46617ade_sweep.csv,TXSD/pwr_02096852_46617ade_sweep.csv,5bb4587b5849655679084278b56130e1610f001147f3117b509f3f2914c7ce06,5951,326516
TXSD,D:\logs\pwr_02161853_d34688bb_sweep.csv,TXSD/pwr_02161853_d34688bb_sweep.csv,3f3bebbd6ffedb223d2e93f06f80212c0145e949b229a8b79fce089bc45a9d87,5950,326461
TXSD,D:\logs\pwr_02226854_6e937064_sweep.csv,TXSD/pwr_02226854_6e937064_sweep.csv,a30e0e5d2ed44a4c41902505b33f452d6af8a96c577be966e042dc91abcfd139,5949,326406
TXSD,D:\logs\pwr_02291855_91cf7cd6_sweep.csv,TXSD/pwr_02291855_91cf7cd6_sweep.csv,2d03ad91553e4a04ad6e66e572ec7c572e31407942b5266eb698d31810ce1b41,5947,326296
TXSD,D:\logs\pwr_02356856_1510e26e_sweep.csv,TXSD/pwr_02356856_1510e26e_sweep.csv,031f2386d4623b0f2a76d0a5f829fd95da8574b2514e704407d1f67282e6ebc4,5946,326241
TXSD,D:\logs\pwr_02421858_49034eb8_sweep.csv,TXSD/pwr_02421858_49034eb8_sweep.csv,be49f72cde8fe3edaf83ab98c366f75dfa0dcbf515de3dde6d9ba928fee91f6e,5946,326241
TXSD,D:\logs\pwr_02486859_29d2f792_sweep.csv,TXSD/pwr_02486859_29d2f792_sweep.csv,3c8587cb1f81ec01608415338178c505ac7218d87bd204d7d5e5b322f0e7b79e,5946,326241
TXSD,D:\logs\pwr_02551860_d3f5e95a_sweep.csv,TXSD/pwr_02551860_d3f5e95a_sweep.csv,356400878c82c4220f30d0c655a3b3a2bbdb2ce11f7400c43ccdf68705b36b2c,5946,326242
TXSD,D:\logs\pwr_02617361_1f239487_sweep.csv,TXSD/pwr_02617361_1f239487_sweep.csv,9eeaf8652b578004a7ea58eb2010defddbdaa5201f4c1167dcc19eb21e978e3b,5946,326241
TXSD,D:\logs\pwr_02682362_9a43e49b_sweep.csv,TXSD/pwr_02682362_9a43e49b_sweep.csv,8e0e9f2661b93cbc545ccd1dc8322c7270bf5d6d9562ee67838a7d31e9bcb91a,5946,326241
TXSD,D:\logs\pwr_02747363_175eac7b_sweep.csv,TXSD/pwr_02747363_175eac7b_sweep.csv,ae789e1ba00438390a25e2f2e92725e1b2d5a783190daba7fed92c4438bf3b90,5946,326241
TXSD,D:\logs\pwr_02812364_8390be92_sweep.csv,TXSD/pwr_02812364_8390be92_sweep.csv,22df12438226009c2b779eef968a51e370a9ea8ba633be91141299a8f995fec1,5945,326186
TXSD,D:\logs\pwr_02877365_a72c6480_sweep.csv,TXSD/pwr_02877365_a72c6480_sweep.csv,2bc69b5ea7ff5ad93b0bdc47cce685dc7a3dbe29482c60fe24c99498fdae958b,5946,326241
TXSD,D:\logs\pwr_02942367_bc1c9e80_sweep.csv,TXSD/pwr_02942367_bc1c9e80_sweep.csv,762ccd240ad46f3a3cc3a2b5cd5161709a9b2a9daae481ded00eaea6391f8f9b,5946,326241
TXSD,D:\logs\pwr_03007368_dfc0d92a_sweep.csv,TXSD/pwr_03007368_dfc0d92a_sweep.csv,0a8399722fb6d1d5ff2584c7374572b384fc0a349375c82194d49b1cd3610ad7,5952,326571
TXSD,D:\logs\pwr_03072369_e15ba93a_sweep.csv,TXSD/pwr_03072369_e15ba93a_sweep.csv,787012c4c08fe2ba2ab68c3f6210a15cd5f4d4b9fd2a29d5c5f3896ad668f8bf,5949,326406
TXSD,D:\logs\pwr_03137370_4b8b8576_sweep.csv,TXSD/pwr_03137370_4b8b8576_sweep.csv,4de30f1623565f650351c87892deb06bdafbc145b30054385e5a0d1e7aa2fdfe,5948,326351
TXSD,D:\logs\pwr_03202371_117d54fc_sweep.csv,TXSD/pwr_03202371_117d54fc_sweep.csv,8844b6fd1399efca9ba3fbad1fa2ff927f66fb0cd119f8d0e80fec5075c424a2,5947,326296
