scenario_id,env_id,prior_env_id,actions,tau_s,epsilon,rep,method,reward_mode,cost_unit,avg_cost,violation_rate,violations_first_100,regret_vs_oracle
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,32,safe_ucb_warm,per_60s,mJ_per_60s,1521.976730804095,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,32,ucb,per_60s,mJ_per_60s,1077.7311090303801,0.586,56.0,-444245.6217737149
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,32,fixed_ccs,per_60s,mJ_per_60s,1097.436308115845,0.11,9.0,-424540.4226882502
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,32,oracle,per_60s,mJ_per_60s,1521.976730804095,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,safe_ucb_warm,per_60s,mJ_per_60s,1529.8281713862193,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,ucb,per_60s,mJ_per_60s,1079.888313602124,0.56,54.0,-449939.8577840952
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,fixed_ccs,per_60s,mJ_per_60s,1102.0507818030487,0.106,10.0,-427777.38958317065
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,33,oracle,per_60s,mJ_per_60s,1529.8281713862193,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,safe_ucb_warm,per_60s,mJ_per_60s,1508.2907351908132,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,ucb,per_60s,mJ_per_60s,1073.5502683766451,0.534,52.0,-434740.46681416803
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,fixed_ccs,per_60s,mJ_per_60s,1089.3927311467385,0.108,6.0,-418898.0040440748
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,34,oracle,per_60s,mJ_per_60s,1508.2907351908132,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,safe_ucb_warm,per_60s,mJ_per_60s,1512.5186148042972,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,ucb,per_60s,mJ_per_60s,1074.8616623169546,0.556,64.0,-437656.9524873425
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,fixed_ccs,per_60s,mJ_per_60s,1091.8775540305173,0.127,11.0,-420641.0607737799
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,35,oracle,per_60s,mJ_per_60s,1512.5186148042972,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,safe_ucb_warm,per_60s,mJ_per_60s,1518.6107217292204,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,ucb,per_60s,mJ_per_60s,1076.6253043859174,0.577,59.0,-441985.41734330286
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,fixed_ccs,per_60s,mJ_per_60s,1095.45802653243,0.127,15.0,-423152.6951967904
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,36,oracle,per_60s,mJ_per_60s,1518.6107217292204,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,safe_ucb_warm,per_60s,mJ_per_60s,1520.8813309024276,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,ucb,per_60s,mJ_per_60s,1077.4771973842885,0.543,50.0,-443404.13351813913
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,fixed_ccs,per_60s,mJ_per_60s,1096.792516193795,0.114,13.0,-424088.81470863265
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,37,oracle,per_60s,mJ_per_60s,1520.8813309024276,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,safe_ucb_warm,per_60s,mJ_per_60s,1514.765087052325,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,ucb,per_60s,mJ_per_60s,1093.6781482943854,0.122,14.0,-421086.9387579395
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,fixed_ccs,per_60s,mJ_per_60s,1093.1978578612755,0.121,13.0,-421567.22919104947
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,38,oracle,per_60s,mJ_per_60s,1514.765087052325,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,safe_ucb_warm,per_60s,mJ_per_60s,1503.0625271114372,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,ucb,per_60s,mJ_per_60s,1072.7725005674752,0.548,56.0,-430290.02654396207
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,fixed_ccs,per_60s,mJ_per_60s,1086.3199920282111,0.118,10.0,-416742.53508322616
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,39,oracle,per_60s,mJ_per_60s,1503.0625271114372,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,safe_ucb_warm,per_60s,mJ_per_60s,1518.4868037844235,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,ucb,per_60s,mJ_per_60s,1076.7963981411444,0.57,51.0,-441690.40564327897
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,fixed_ccs,per_60s,mJ_per_60s,1095.3851970828944,0.13,12.0,-423101.6067015291
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,40,oracle,per_60s,mJ_per_60s,1518.4868037844235,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,safe_ucb_warm,per_60s,mJ_per_60s,1507.1625458366805,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,ucb,per_60s,mJ_per_60s,1073.5396340000154,0.564,60.0,-433622.9118366651
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,fixed_ccs,per_60s,mJ_per_60s,1088.7296681031664,0.108,8.0,-418432.8777335142
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,41,oracle,per_60s,mJ_per_60s,1507.1625458366805,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,safe_ucb_warm,per_60s,mJ_per_60s,1496.9149565875575,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,ucb,per_60s,mJ_per_60s,1070.2689025288944,0.534,45.0,-426646.0540586631
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,fixed_ccs,per_60s,mJ_per_60s,1082.7069222831155,0.118,10.0,-414208.0343044419
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,42,oracle,per_60s,mJ_per_60s,1496.9149565875575,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,safe_ucb_warm,per_60s,mJ_per_60s,1497.8915790804926,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,ucb,per_60s,mJ_per_60s,1070.6750620554087,0.572,54.0,-427216.517025084
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,fixed_ccs,per_60s,mJ_per_60s,1083.2809059678762,0.118,15.0,-414610.67311261664
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,43,oracle,per_60s,mJ_per_60s,1497.8915790804926,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,safe_ucb_warm,per_60s,mJ_per_60s,1524.9420947502863,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,ucb,per_60s,mJ_per_60s,1099.5155456854952,0.127,16.0,-425426.54906479106
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,fixed_ccs,per_60s,mJ_per_60s,1099.1791212670807,0.125,14.0,-425762.97348320554
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,44,oracle,per_60s,mJ_per_60s,1524.9420947502863,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,safe_ucb_warm,per_60s,mJ_per_60s,1497.1673315470423,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,ucb,per_60s,mJ_per_60s,1070.694224436911,0.557,55.0,-426473.1071101313
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,fixed_ccs,per_60s,mJ_per_60s,1082.8552488988103,0.128,12.0,-414312.0826482321
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,45,oracle,per_60s,mJ_per_60s,1497.1673315470423,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,safe_ucb_warm,per_60s,mJ_per_60s,1501.280400898538,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,ucb,per_60s,mJ_per_60s,1071.976691678405,0.552,52.0,-429303.709220133
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,fixed_ccs,per_60s,mJ_per_60s,1085.2725951294271,0.11,9.0,-416007.8057691108
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,46,oracle,per_60s,mJ_per_60s,1501.280400898538,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,safe_ucb_warm,per_60s,mJ_per_60s,1508.61034127544,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,ucb,per_60s,mJ_per_60s,1089.756203782184,0.112,12.0,-418854.137493256
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,fixed_ccs,per_60s,mJ_per_60s,1089.5805710536142,0.111,11.0,-419029.7702218259
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,47,oracle,per_60s,mJ_per_60s,1508.61034127544,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,safe_ucb_warm,per_60s,mJ_per_60s,1513.1331904756396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,ucb,per_60s,mJ_per_60s,1075.2069889642087,0.544,49.0,-437926.201511431
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,fixed_ccs,per_60s,mJ_per_60s,1092.2387544031792,0.11,13.0,-420894.4360724604
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,48,oracle,per_60s,mJ_per_60s,1513.1331904756396,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,safe_ucb_warm,per_60s,mJ_per_60s,1517.7944112060854,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,ucb,per_60s,mJ_per_60s,1076.4575312420645,0.534,52.0,-441336.87996402103
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,fixed_ccs,per_60s,mJ_per_60s,1094.9782619095931,0.115,10.0,-422816.14929649234
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,49,oracle,per_60s,mJ_per_60s,1517.7944112060854,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,safe_ucb_warm,per_60s,mJ_per_60s,1510.781042113771,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,ucb,per_60s,mJ_per_60s,1074.6910626199622,0.541,46.0,-436089.9794938087
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,fixed_ccs,per_60s,mJ_per_60s,1090.8563422699276,0.102,6.0,-419924.69984384347
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,50,oracle,per_60s,mJ_per_60s,1510.781042113771,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,safe_ucb_warm,per_60s,mJ_per_60s,1517.8202517253267,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,ucb,per_60s,mJ_per_60s,1076.7357535050894,0.54,53.0,-441084.49822023744
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,fixed_ccs,per_60s,mJ_per_60s,1094.993448981935,0.111,8.0,-422826.80274339183
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,51,oracle,per_60s,mJ_per_60s,1517.8202517253267,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,safe_ucb_warm,per_60s,mJ_per_60s,1523.5791759558706,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,ucb,per_60s,mJ_per_60s,1078.4500219234167,0.552,51.0,-445129.1540324539
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,fixed_ccs,per_60s,mJ_per_60s,1098.3781022886087,0.113,16.0,-425201.073667262
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,52,oracle,per_60s,mJ_per_60s,1523.5791759558706,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,safe_ucb_warm,per_60s,mJ_per_60s,1507.8277686930933,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,ucb,per_60s,mJ_per_60s,1089.4522776629956,0.122,12.0,-418375.4910300977
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,fixed_ccs,per_60s,mJ_per_60s,1089.1206350008852,0.122,12.0,-418707.133692208
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,53,oracle,per_60s,mJ_per_60s,1507.8277686930933,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,safe_ucb_warm,per_60s,mJ_per_60s,1532.5912716121734,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,ucb,per_60s,mJ_per_60s,1080.640599923531,0.561,56.0,-451950.67168864235
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,fixed_ccs,per_60s,mJ_per_60s,1103.6747198758642,0.112,6.0,-428916.5517363092
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,54,oracle,per_60s,mJ_per_60s,1532.5912716121734,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,safe_ucb_warm,per_60s,mJ_per_60s,1507.3409741258504,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,ucb,per_60s,mJ_per_60s,1073.7654928121146,0.548,52.0,-433575.48131373595
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,fixed_ccs,per_60s,mJ_per_60s,1088.8345345460575,0.112,12.0,-418506.439579793
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,55,oracle,per_60s,mJ_per_60s,1507.3409741258504,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,safe_ucb_warm,per_60s,mJ_per_60s,1511.1565898252634,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,ucb,per_60s,mJ_per_60s,1074.7902355544518,0.576,55.0,-436366.35427081166
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,fixed_ccs,per_60s,mJ_per_60s,1091.0770603680733,0.103,6.0,-420079.5294571903
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,56,oracle,per_60s,mJ_per_60s,1511.1565898252634,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,safe_ucb_warm,per_60s,mJ_per_60s,1527.4346806375897,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,ucb,per_60s,mJ_per_60s,1079.1654202254635,0.551,58.0,-448269.2604121261
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,fixed_ccs,per_60s,mJ_per_60s,1100.6440717904584,0.097,10.0,-426790.60884713125
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,57,oracle,per_60s,mJ_per_60s,1527.4346806375897,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,safe_ucb_warm,per_60s,mJ_per_60s,1516.8056560600442,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,ucb,per_60s,mJ_per_60s,1076.17778477808,0.548,54.0,-440627.87128196424
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,fixed_ccs,per_60s,mJ_per_60s,1094.397147583277,0.113,9.0,-422408.5084767672
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,58,oracle,per_60s,mJ_per_60s,1516.8056560600442,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,safe_ucb_warm,per_60s,mJ_per_60s,1523.504044165761,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,ucb,per_60s,mJ_per_60s,1078.9894719526117,0.525,25.0,-444514.5722131494
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,fixed_ccs,per_60s,mJ_per_60s,1098.333945593426,0.107,15.0,-425170.098572335
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,59,oracle,per_60s,mJ_per_60s,1523.504044165761,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,safe_ucb_warm,per_60s,mJ_per_60s,1527.264696262429,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,ucb,per_60s,mJ_per_60s,1079.2284433513767,0.539,60.0,-448036.25291105243
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,fixed_ccs,per_60s,mJ_per_60s,1100.5441680316248,0.113,14.0,-426720.52823080425
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,60,oracle,per_60s,mJ_per_60s,1527.264696262429,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,safe_ucb_warm,per_60s,mJ_per_60s,1512.7284545182476,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,ucb,per_60s,mJ_per_60s,1075.227091640187,0.554,57.0,-437501.36287806067
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,fixed_ccs,per_60s,mJ_per_60s,1092.0008816961124,0.102,10.0,-420727.5728221352
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,61,oracle,per_60s,mJ_per_60s,1512.7284545182476,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,safe_ucb_warm,per_60s,mJ_per_60s,1510.8274658910736,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,ucb,per_60s,mJ_per_60s,1074.5783074985486,0.538,53.0,-436249.15839252505
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,fixed_ccs,per_60s,mJ_per_60s,1090.8836266003086,0.095,13.0,-419943.8392907651
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,62,oracle,per_60s,mJ_per_60s,1510.8274658910736,0.0,0.0,0.0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,"500,1000,2000",1.0,0.1,63,safe_ucb_warm,per_60s,mJ_per_60s,1523.6778041423695,0.0,0.0,0.0
