ms,voltage,current,power
2024,3.304,6.0,0.0
2027,3.300,6.0,0.0
2030,3.304,6.0,0.0
2033,3.296,6.0,0.0
2036,3.292,6.0,0.0
2039,3.300,6.0,0.0
2042,3.300,6.0,0.0
2045,3.300,6.0,0.0
2048,3.300,6.0,0.0
2051,3.296,6.0,0.0
2054,3.296,6.0,0.0
2057,3.300,6.0,0.0
2060,3.300,6.0,0.0
2063,3.304,6.0,0.0
2066,3.296,6.0,0.0
2069,3.292,6.0,0.0
2072,3.300,6.0,0.0
2075,3.300,6.0,0.0
2078,3.300,6.0,0.0
2081,3.300,6.0,0.0
2084,3.292,6.0,0.0
2086,3.292,6.0,0.0
2089,3.300,6.0,0.0
2092,3.300,6.0,0.0
2095,3.300,6.0,0.0
2098,3.296,6.0,0.0
2101,3.292,6.0,0.0
2105,3.280,68.8,431.0
2108,3.224,1.0,0.0
2111,3.224,1.0,0.0
2114,3.228,1.0,0.0
2117,3.236,1.0,0.0
2120,3.304,6.0,0.0
2123,3.296,6.0,0.0
2126,3.296,6.0,0.0
2129,3.300,6.0,0.0
2132,3.300,6.0,0.0
2135,3.300,6.0,0.0
2138,3.300,6.0,0.0
2141,3.292,6.0,0.0
2144,3.292,6.0,0.0
2147,3.304,6.0,0.0
2150,3.300,6.0,0.0
2153,3.304,6.0,0.0
2156,3.296,6.0,0.0
2159,3.292,6.0,0.0
2162,3.304,6.0,0.0
2165,3.300,6.0,0.0
2168,3.300,6.0,0.0
2171,3.300,6.0,0.0
2173,3.292,6.0,0.0
2176,3.292,6.0,0.0
2179,3.300,6.0,0.0
2182,3.300,6.0,0.0
2185,3.300,70.3,216.0
2188,3.296,63.1,210.0
2191,3.296,6.0,0.0
2194,3.300,6.0,0.0
2197,3.300,6.0,0.0
2201,3.304,7.0,0.0
2204,3.304,6.0,0.0
2207,3.300,6.0,0.0
2210,3.300,6.0,0.0
2213,3.296,6.0,0.0
2216,3.292,6.0,0.0
2219,3.300,1.0,0.0
2222,3.232,1.0,0.0
2225,3.204,2.0,0.0
2228,3.300,69.6,211.0
2231,3.296,6.0,0.0
2234,3.296,6.0,0.0
2237,3.304,6.0,0.0
2240,3.300,6.0,0.0
2243,3.300,6.0,0.0
2246,3.296,6.0,0.0
2249,3.292,6.0,0.0
2252,3.296,6.0,0.0
2255,3.304,6.0,0.0
2258,3.300,6.0,0.0
2261,3.300,68.9,213.0
2263,3.296,6.0,0.0
2266,3.292,6.0,0.0
2269,3.300,6.0,0.0
2272,3.300,6.0,0.0
2275,3.304,6.0,0.0
2278,3.296,6.0,0.0
